route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
L3,2,388792,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,6,65478_1470304_1470359,1
L2,2,388793,Terminus de la Traverse,,1,6,65473_1470011_1470073,1
11,2,388794,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,6,65646_1460174_1460266,1
11,2,388795,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,6,65646_1460174_1460266,1
11,2,388796,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,6,65646_1460174_1460266,1
11,2,388799,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,7,65646_1460174_1460266,1
11,2,388800,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,7,65646_1460174_1460266,1
11,2,388801,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,7,65646_1460174_1460266,1
L2,2,388802,Sainte-Foy centre,,0,7,65472_1469953_1470010,1
L3,2,388803,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,7,65479_1474215_1474275,1
L3,2,388804,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,7,65478_1470304_1470359,1
L2,2,388805,Terminus de la Traverse,,1,7,65473_1470011_1470073,1
L3,2,388808,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,8,65479_1474216_1474275,1
L3,2,388809,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,8,65478_1470304_1470359,1
L2,2,388810,Terminus de la Traverse,,1,8,65473_1470011_1470073,1
L3,2,388813,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,9,65478_1470304_1470359,1
L2,2,388814,Terminus de la Traverse,,1,9,65473_1470011_1470073,1
L2,2,388815,Sainte-Foy centre,,0,9,65472_1469953_1470010,1
L3,2,388816,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,9,65479_1474215_1474275,1
L3,2,388817,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,9,65478_1470304_1470359,1
L2,2,388818,Terminus de la Traverse,,1,9,65473_1470011_1470073,1
11A,2,388821,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,10,65638_1459580_1459639,1
L2,2,388822,Sainte-Foy centre,,0,10,65472_1469953_1470010,1
L3,2,388823,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,10,65479_1474215_1474275,1
L3,2,388824,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,10,65478_1470304_1470359,1
L2,2,388825,Terminus de la Traverse,,1,10,65473_1470011_1470073,1
L2,2,388828,Sainte-Foy centre,,0,11,65472_1469953_1470010,1
L3,2,388829,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,11,65479_1474215_1474275,1
L3,2,388830,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,11,65478_1470304_1470359,1
L2,2,388831,Terminus de la Traverse,,1,11,65473_1470011_1470073,1
L3,2,388834,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,12,65478_1470304_1470359,1
L2,2,388835,Terminus de la Traverse,,1,12,65473_1470011_1470073,1
11,2,388836,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,12,65646_1460174_1460266,1
L2,2,388839,Sainte-Foy centre,,0,13,65472_1469953_1470010,1
L3,2,388840,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,13,65479_1474215_1474275,1
L3,2,388841,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,13,65478_1470304_1470359,1
L2,2,388842,Terminus de la Traverse,,1,13,65473_1470011_1470073,1
L2,2,388845,Sainte-Foy centre,,0,14,65472_1469953_1470010,1
L3,2,388846,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,14,65479_1474215_1474275,1
L3,2,388847,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,14,65478_1470304_1470359,1
L2,2,388848,Terminus de la Traverse,,1,14,65473_1470011_1470073,1
11A,2,388851,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,15,65638_1459546_1459639,1
L2,2,388852,Sainte-Foy centre,,0,15,65472_1469953_1470010,1
L3,2,388853,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,15,65479_1474215_1474275,1
L3,2,388854,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,15,65478_1470304_1470359,1
L2,2,388855,Terminus de la Traverse,,1,15,65473_1470011_1470073,1
L2,2,388858,Sainte-Foy centre,,0,16,65472_1469953_1470010,1
L3,2,388859,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,16,65479_1474215_1474275,1
L3,2,388860,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,16,65478_1470304_1470359,1
L2,2,388861,Terminus de la Traverse,,1,16,65473_1470011_1470073,1
11A,2,388864,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,17,65638_1459546_1459639,1
11A,2,388865,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,17,65638_1459546_1459639,1
11A,2,388866,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,17,65638_1459546_1459639,1
L2,2,388867,Sainte-Foy centre,,0,17,65472_1469953_1470010,1
L3,2,388868,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,17,65479_1474215_1474275,1
L3,2,388869,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,17,65478_1470304_1470359,1
L2,2,388870,Terminus de la Traverse,,1,17,65473_1470011_1470073,1
L2,2,388873,Sainte-Foy centre,,0,18,65472_1469953_1470010,1
L3,2,388874,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,18,65479_1474215_1474275,1
L3,2,388875,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,18,65478_1470304_1470359,1
L2,2,388876,Terminus de la Traverse,,1,18,65473_1470011_1470073,1
L2,2,388879,Sainte-Foy centre,,0,19,65472_1469953_1470010,1
L3,2,388880,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,19,65479_1474215_1474275,1
L3,2,388881,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,19,65478_1470304_1470359,1
L2,2,388882,Terminus de la Traverse,,1,19,65473_1470011_1470073,1
L2,2,388885,Sainte-Foy centre,,0,20,65472_1469953_1470010,1
L3,2,388886,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,20,65479_1474215_1474275,1
L3,2,388887,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,20,65478_1470304_1470359,1
L2,2,388888,Terminus de la Traverse,,1,20,65473_1470011_1470073,1
38,2,388891,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,21,64568_1473576_1473624,2
37,2,388893,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,21,64562_1463058_1463105,2
38,2,388895,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,21,64568_1473576_1473624,2
37,2,388897,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,21,64562_1463058_1463105,2
38,2,388899,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,21,64568_1473576_1473624,2
37,2,388901,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,21,64562_1463058_1463105,2
38,2,388903,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,21,64568_1473576_1473624,2
L2,2,388906,Sainte-Foy centre,,0,22,65472_1469953_1470010,1
L3,2,388907,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,22,65479_1474215_1474275,1
L3,2,388908,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,22,65478_1470304_1470359,1
L2,2,388909,Terminus de la Traverse,,1,22,65473_1470011_1470073,1
11,2,388912,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,65646_1460174_1460266,1
11,2,388913,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,65646_1460174_1460266,1
11,2,388914,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,65646_1460174_1460266,1
L2,2,388917,Sainte-Foy centre,,0,24,65472_1469953_1470010,1
L3,2,388918,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,24,65479_1474215_1474275,1
L3,2,388919,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,24,65478_1470304_1470359,1
L2,2,388920,Terminus de la Traverse,,1,24,65473_1470011_1470073,1
11A,2,388923,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,25,65638_1459546_1459639,1
L2,2,388924,Sainte-Foy centre,,0,25,65472_1469953_1470010,1
L3,2,388925,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,25,65479_1474215_1474275,1
L3,2,388926,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,25,65478_1470304_1470359,1
L2,2,388927,Terminus de la Traverse,,1,25,65473_1470011_1470073,1
L2,2,388930,Sainte-Foy centre,,0,26,65472_1469953_1470010,1
L3,2,388931,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,26,65479_1474215_1474275,1
L3,2,388932,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,26,65478_1470304_1470359,1
L2,2,388933,Terminus de la Traverse,,1,26,65473_1470011_1470073,1
11A,2,388936,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,27,65638_1459546_1459639,1
L2,2,388937,Sainte-Foy centre,,0,27,65472_1469953_1470010,1
L3,2,388938,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,27,65479_1474215_1474275,1
L2,2,388941,Sainte-Foy centre,,0,28,65472_1469953_1470010,1
L3,2,388942,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,28,65479_1474215_1474275,1
L3,2,388943,Station de la Concorde,,0,28,65478_1470304_1470349,1
11A,2,388946,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,29,65638_1459546_1459639,1
11A,2,388947,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,29,65638_1459546_1459639,1
11A,2,388948,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,29,65638_1459546_1459639,1
L2,2,388949,Sainte-Foy centre,,0,29,65472_1469953_1470010,1
L2,2,388950,Terminus de la Traverse,,1,29,65473_1470011_1470073,1
L2,2,388951,Sainte-Foy centre,,0,29,65472_1469953_1470010,1
L2,2,388952,Terminus de la Traverse,,1,29,65473_1470011_1470073,1
11,2,388955,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,30,65646_1460174_1460266,1
L2,2,388956,Sainte-Foy centre,,0,30,65472_1469953_1470010,1
L3,2,388957,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,30,65479_1474215_1474275,1
35,2,388959,Charny via de l'Eau-Vive / Station de la Concorde,,1,30,64554_1461366_1461401,2
36,2,388960,Charny via du C.-Hospitalier / Station de la Concorde,,0,30,64559_1462927_1462961,2
35,2,388961,Charny via de l'Eau-Vive / Station de la Concorde,,1,30,64554_1461366_1461401,2
36,2,388962,Charny via du C.-Hospitalier / Station de la Concorde,,0,30,64559_1462927_1462961,2
35,2,388963,Charny via de l'Eau-Vive / Station de la Concorde,,1,30,64554_1461366_1461401,2
36,2,388964,Charny via du C.-Hospitalier / Station de la Concorde,,0,30,64559_1462927_1462961,2
35,2,388965,Charny via de l'Eau-Vive / Station de la Concorde,,1,30,64554_1461366_1461401,2
36,2,388966,Charny via du C.-Hospitalier / Station de la Concorde,,0,30,64559_1462927_1462961,2
37,2,388969,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,31,64562_1463058_1463105,2
38,2,388971,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,31,64568_1473576_1473624,2
37,2,388973,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,31,64562_1463058_1463105,2
38,2,388975,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,31,64568_1473576_1473624,2
37,2,388977,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,31,64562_1463058_1463105,2
11A,2,388979,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,31,65638_1459546_1459639,1
L2,2,388980,Sainte-Foy centre,,0,31,65472_1469953_1470010,1
L2,2,388981,Terminus de la Traverse,,1,31,65473_1470011_1470073,1
11,2,388982,Galeries Chagnon,,0,31,65646_1460174_1460246,1
L2,2,388985,Sainte-Foy centre,,0,32,65472_1469953_1470010,1
L3,2,388986,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474215_1474275,1
L3,2,388987,Station de la Concorde,,0,32,65478_1470304_1470349,1
L3,2,388988,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
L3,2,388989,Station de la Concorde,,0,32,65478_1470304_1470349,1
L3,2,388990,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
L3,2,388991,Station de la Concorde,,0,32,65478_1470304_1470349,1
L3,2,388992,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
L3,2,388993,Station de la Concorde,,0,32,65478_1470304_1470349,1
L3,2,388994,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
L3,2,388996,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
L3,2,388997,Station de la Concorde,,0,32,65478_1470304_1470349,1
L3,2,388998,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,65479_1474230_1474275,1
11,2,389001,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,65646_1460174_1460266,1
11,2,389002,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,65646_1460174_1460266,1
11,2,389003,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,65646_1460174_1460266,1
11,2,389004,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,65646_1460174_1460266,1
11,2,389005,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,65646_1460174_1460266,1
L2,2,389006,Sainte-Foy centre,,0,33,65472_1469953_1470010,1
L2,2,389007,Terminus de la Traverse,,1,33,65473_1470011_1470073,1
L2,2,389010,Sainte-Foy centre,,0,34,65472_1469953_1470010,1
L2,2,389011,Terminus de la Traverse,,1,34,65473_1470011_1470073,1
L2,2,389014,Sainte-Foy centre,,0,35,65472_1469953_1470010,1
L2,2,389015,Terminus de la Traverse,,1,35,65473_1470011_1470073,1
11A,2,389016,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,35,65638_1459546_1459639,1
11A,2,389017,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,35,65638_1459546_1459639,1
11A,2,389018,Galeries Chagnon,,1,35,65638_1459546_1459566,1
L2,2,389021,Sainte-Foy centre,,0,36,65472_1469953_1470010,1
L2,2,389022,Terminus de la Traverse,,1,36,65473_1470011_1470073,1
38,2,389025,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,37,64568_1473576_1473624,2
37,2,389027,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,37,64562_1463058_1463105,2
38,2,389029,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,37,64568_1473576_1473624,2
37,2,389031,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,37,64562_1463058_1463105,2
38,2,389033,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,37,64568_1473576_1473624,2
37,2,389035,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,37,64562_1463058_1463105,2
38,2,389037,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,37,64568_1473576_1473624,2
37,2,389039,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,37,64562_1463058_1463105,2
37,2,389041,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,37,64562_1463058_1463105,2
L2,2,389044,Sainte-Foy centre,,0,38,65472_1469953_1470010,1
L2,2,389045,Terminus de la Traverse,,1,38,65473_1470011_1470073,1
L2,2,389046,Sainte-Foy centre,,0,38,65472_1469953_1470010,1
L2,2,389047,Terminus de la Traverse,,1,38,65473_1470011_1470073,1
L2,2,389050,Sainte-Foy centre,,0,39,65472_1469953_1470010,1
L2,2,389051,Terminus de la Traverse,,1,39,65473_1470011_1470073,1
L3,3,389054,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,1,65478_1470304_1470359,1
L2,3,389055,Terminus de la Traverse,,1,1,65473_1470011_1470073,1
L2,3,389056,Sainte-Foy centre,,0,1,65472_1469953_1470010,1
L3,3,389057,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,1,65479_1474215_1474275,1
L3,3,389058,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,1,65478_1470304_1470359,1
L2,3,389059,Terminus de la Traverse,,1,1,65473_1470011_1470073,1
L2,3,389062,Sainte-Foy centre,,0,2,65472_1469953_1470010,1
L3,3,389063,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,2,65479_1474215_1474275,1
L3,3,389064,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,2,65478_1470304_1470359,1
L2,3,389065,Terminus de la Traverse,,1,2,65473_1470011_1470073,1
L3,3,389068,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,3,65478_1470304_1470359,1
L2,3,389069,Terminus de la Traverse,,1,3,65473_1470011_1470073,1
L2,3,389070,Sainte-Foy centre,,0,3,65472_1469953_1470010,1
L3,3,389071,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,3,65479_1474215_1474275,1
L3,3,389072,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,3,65478_1470304_1470359,1
L2,3,389073,Terminus de la Traverse,,1,3,65473_1470011_1470073,1
L2,3,389076,Sainte-Foy centre,,0,4,65472_1469953_1470010,1
L3,3,389077,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,4,65479_1474215_1474275,1
L3,3,389078,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,4,65478_1470304_1470359,1
L2,3,389079,Terminus de la Traverse,,1,4,65473_1470011_1470073,1
L3,3,389082,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,5,65478_1470304_1470359,1
L2,3,389083,Terminus de la Traverse,,1,5,65473_1470011_1470073,1
37,3,389086,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389088,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389090,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389092,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389094,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389096,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389098,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389100,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389102,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389104,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389106,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
38,3,389108,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,64568_1473576_1473624,2
37,3,389110,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,64562_1463058_1463105,2
L2,3,389113,Sainte-Foy centre,,0,7,65472_1469953_1470010,1
L3,3,389114,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,7,65479_1474215_1474275,1
L3,3,389115,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,7,65478_1470304_1470359,1
L2,3,389116,Terminus de la Traverse,,1,7,65473_1470011_1470073,1
